X_train,y_train
"['get', 'ready', 'lt', 'gt', 'inch', 'pleasure']",ham
"['ever', 'notice', 'driving', 'anyone', 'going', 'slower', 'idiot', 'everyone', 'driving', 'faster', 'maniac']",spam
"['married', 'local', 'woman', 'looking', 'discreet', 'action', '5', 'real', 'match', 'instantly', 'phone', 'text', 'match', '69969', 'msg', 'cost', '150p', '2', 'stop', 'txt', 'stop', 'bcmsfwc1n3xx']",spam
"['de', 'call', 'time', 'ill', 'tell', 'k']",ham
"['free', 'top', 'ringtone', 'sub', 'weekly', 'ringtone', 'get', '1st', 'week', 'free', 'send', 'subpoly', '81618', '3', 'per', 'week', 'stop', 'sm', '08718727870']",spam
"['called', 'one', 'pick', 'e', 'phone', 'ask', 'already', 'said', 'ok']",ham
"['add', 'really', 'care', 'least', 'get', 'dude', 'fuck', 'hey', 'money', 'want']",ham
"['mum', 'ask', 'ü', 'buy', 'food', 'home']",ham
"['love', 'daddy', 'make', 'scream', 'pleasure', 'going', 'slap', 'as', 'dick']",ham
"['many', 'company', 'tell', 'language']",ham
"['long', 'time', 'remember', 'today']",ham
['yup'],ham
"['think', 'actually', 'talk', 'call', 'bos', 'morning', 'went', 'place', 'last', 'year', 'told', 'could', 'go', 'get', 'car', 'fixed', 'cheaper', 'kept', 'telling', 'today', 'much', 'hoped', 'would', 'come', 'back', 'always', 'regretted', 'getting', 'number', 'etc']",ham
"['haha', 'friend', 'tyler', 'literally', 'asked', 'could', 'get', 'dubsack']",ham
"['actually', 'sleeping', 'still', 'might', 'u', 'call', 'back', 'text', 'gr8', 'rock', 'si', 'send', 'u', 'text', 'wen', 'wake']",ham
"['abj', 'serving', 'staying', 'dad', 'alone']",ham
"['great', 'hear', 'settling', 'well', 'happenin', 'wit', 'ola']",ham
"['dear', 'regret', 'cudnt', 'pick', 'call', 'drove', 'frm', 'ctla', 'cochin', 'home', 'left', 'mobile', 'car', 'ente', 'style', 'ishtamayoo', 'happy', 'bakrid']",ham
"['anyone', 'call', 'treadmill', 'say', 'buy', 'make', 'sure', 'working', 'found', 'ad', 'craigslist', 'selling', 'lt', 'gt']",ham
"['want', 'show', 'world', 'princess', 'europe']",ham
"['ok', 'im', 'sure', 'time', 'finish', 'tomorrow', 'wanna', 'spend', 'evening', 'co', 'would', 'vewy', 'vewy', 'lubly', 'love', 'xxx']",ham
"['hows', 'favourite', 'person', 'today', 'r', 'u', 'workin', 'hard', 'sleep', 'last', 'nite', 'nearly', 'rang', 'u', '4', '30']",ham
"['customer', 'service', 'annoncement', 'new', 'years', 'delivery', 'waiting', 'please', 'call', '07046744435', 'arrange', 'delivery']",spam
"['try', 'making', 'another', 'butt']",ham
['happen'],ham
"['sure', 'night', 'menu', 'know', 'noon', 'menu']",ham
"['replying', 'boye', 'changed', 'phone', 'number']",ham
"['congratulations', 'ur', 'awarded', 'either', '500', 'cd', 'gift', 'voucher', 'free', 'entry', '2', '100', 'weekly', 'draw', 'txt', 'music', '87066', 'tncs', 'www', 'ldew', 'com', '1', 'win150ppmx3age16']",spam
"['late', 'said', 'website', 'dont', 'slipper']",ham
"['heard', 'u4', 'call', 'night', 'knickers', 'make', 'beg', 'like', 'u', 'last', 'time', '01223585236', 'xx', 'luv', 'nikiyu4', 'net']",spam
"['wow', 'never', 'realized', 'embarassed', 'accomodations', 'thought', 'liked', 'since', 'best', 'could', 'always', 'seemed', 'happy', 'cave', 'sorry', 'give', 'sorry', 'offered', 'sorry', 'room', 'embarassing']",ham
"['people', 'dogging', 'area', 'call', '09090204448', 'join', 'like', 'minded', 'guy', 'arrange', '1', '1', 'evening', '1', '50', 'minapn', 'ls278bb']",spam
"['saturday', 'sunday', 'holiday', 'difficult']",ham
"['k', 'sure', 'get', 'noon', 'see']",ham
"['shit', 'surprised', 'went', 'spent', 'evening', 'french', 'guy', 'met', 'town', 'fooled', 'around', 'bit', 'let', 'fuck']",ham
"['sir', 'good', 'morning', 'hope', 'good', 'weekend', 'called', 'let', 'know', 'able', 'raise', 'lt', 'gt', 'dad', 'however', 'said', 'would', 'make', 'rest', 'available', 'mid', 'feb', 'amount', 'still', 'quite', 'short', 'hoping', 'would', 'help', 'good', 'day', 'abiola']",ham
"['win', '1000', 'cash', 'prize', 'prize', 'worth', '5000']",spam
"['u', 'think', 'girl', 'propose', 'u', 'today', 'seing', 'ur', 'bloody', 'funky', 'shit', 'fucking', 'face', 'asssssholeeee']",ham
"['take', 'major', 'role', 'community', 'outreach', 'rock', 'mel']",ham
"['best', 'msg', 'hard', 'person', 'u', 'know', 'one', 'step', 'foward', 'make', 'u', 'fall', 'love', 'amp', 'one', 'step', 'back', 'ruin', 'ur', 'friendship', 'good', 'night']",ham
"['yes', 'really', 'great', 'bhaji', 'told', 'kallis', 'best', 'cricketer', 'sachin', 'world', 'tough', 'get']",ham
"['need', 'drug', 'anymore']",ham
"['500', 'free', 'text', 'msg', 'text', 'ok', '80488', 'credit', 'account']",spam
"['forwarded', '21870000', 'hi', 'mailbox', 'messaging', 'sms', 'alert', '4', 'message', '21', 'match', 'please', 'call', 'back', '09056242159', 'retrieve', 'message', 'match']",spam
"['ok', 'ok', 'take', 'care', 'understand']",ham
"['private', '2003', 'account', 'statement', 'fone', 'show', '800', 'un', 'redeemed', 'point', 'call', '08715203656', 'identifier', 'code', '42049', 'expires', '26', '10', '04']",spam
"['marvel', 'mobile', 'play', 'official', 'ultimate', 'spider', 'man', 'game', '4', '50', 'ur', 'mobile', 'right', 'text', 'spider', '83338', 'game', 'send', 'u', 'free', '8ball', 'wallpaper']",spam
"['wow', 'v', 'v', 'impressed', 'fun', 'shopping']",ham
"['ummma', 'call', 'check', 'life', 'begin', 'qatar', 'pls', 'pray', 'hard']",ham
"['idc', 'get', 'weaseling', 'way', 'shit', 'twice', 'row']",ham
"['working', 'technical', 'support', 'voice', 'process', 'networking', 'field']",ham
"['head', 'straight']",ham
"['eerie', 'nokia', 'tone', '4u', 'rply', 'tone', 'title', '8007', 'eg', 'tone', 'dracula', '8007', 'titles', 'ghost', 'addamsfa', 'munsters', 'exorcist', 'twilight', 'www', 'getzed', 'co', 'uk', 'pobox36504w45wq', '150p']",spam
"['love', 'hope', 'anything', 'drastic', 'dare', 'sell', 'pc', 'phone']",ham
"['yes', 'princess', 'want', 'make', 'happy']",ham
"['poor', 'girl', 'go', 'one', 'day', 'lmao']",ham
"['send', 'email', 'mind', 'lt', 'gt', 'time', 'per', 'night']",ham
"['lol', 'enjoy', 'role', 'playing', 'much']",ham
"['thank', 'baby', 'cant', 'wait', 'taste', 'real', 'thing']",ham
"['dint', 'tell', 'anything', 'angry', 'told', 'abi']",ham
['fps'],ham
"['water', 'logging', 'desert', 'geoenvironmental', 'implication']",ham
"['congratulations', 'ur', 'awarded', '500', 'cd', 'voucher', '125gift', 'guaranteed', 'free', 'entry', '2', '100', 'wkly', 'draw', 'txt', 'music', '87066', 'tncs', 'www', 'ldew', 'com1win150ppmx3age16']",spam
"['cause', 'freaky', 'lol']",ham
"['hey', 'veggie', 'pizza']",ham
"['weekly', 'cool', 'mob', 'tone', 'ready', 'download', 'week', 'new', 'tones', 'include', '1', 'crazy', 'frog', 'axel', 'f', '2', 'akon', 'lonely', '3', 'black', 'eyed', 'dont', 'p', 'info', 'n']",spam
"['neva', 'grumble', 'sad', 'lor', 'hee', 'buy', 'tmr', 'lor', 'aft', 'lunch', 'still', 'meetin', '4', 'lunch', 'tmr', 'neva', 'hear', 'fr', 'lei', 'ü', 'got', 'lot', 'work', 'ar']",ham
"['meant', 'apology', 'texting', 'get', 'drug', 'lt', 'gt', 'night']",ham
"['jay', 'say', 'put', 'lt', 'gt']",ham
"['december', 'mobile', '11mths', 'entitled', 'update', 'latest', 'colour', 'camera', 'mobile', 'free', 'call', 'mobile', 'update', 'co', 'free', '08002986906']",spam
"['please', 'charge', 'mobile', 'get', 'morning']",ham
"['please', 'leave', 'topic', 'sorry', 'telling']",ham
"['pay', 'lt', 'decimal', 'gt', 'lakh']",ham
"['look', 'amy', 'ure', 'beautiful', 'intelligent', 'woman', 'like', 'u', 'lot', 'know', 'u', 'like', 'like', 'worry']",ham
"['gobi', 'art', 'college']",ham
"['wot', 'u', '2', 'j']",ham
"['ok', 'chinese', 'food', 'way', 'get', 'fat', 'paying', 'lipo']",ham
"['yup', 'lunch', 'buffet', 'u', 'eat', 'already']",ham
"['love', 'ya', 'try', 'budget', 'money', 'better', 'babe', 'gary', 'would', 'freak', 'knew']",ham
"['hi', 'way', 'u', '2day', 'normal', 'way', 'real', 'ur', 'unique', 'hope', 'know', 'u', '4', 'rest', 'mylife', 'hope', 'u', 'find', 'wot', 'lost']",ham
"['k', 'k', 'special', 'today']",ham
"['free', 'day', 'finish', '6', 'mon', 'n', 'thurs']",ham
"['madam', 'regret', 'disturbance', 'might', 'receive', 'reference', 'check', 'dlf', 'premarica', 'kindly', 'informed', 'rgds', 'rakhesh', 'kerala']",ham
"['happen', 'tell', 'truth']",ham
"['sorry', 'call', 'later']",ham
"['oga', 'left', 'phone', 'home', 'saw', 'ur', 'message', 'hope', 'good', 'great', 'weekend']",ham
"['er', 'mw', 'im', 'filled', 'tuth', 'aight']",ham
"['tell', 'address']",ham
"['chinatown', 'got', 'porridge', 'claypot', 'rice', 'yam', 'cake', 'fishhead', 'beehoon', 'either', 'eat', 'cheap', 'den', 'go', 'cafe', 'n', 'tok', 'go', 'nydc', 'somethin']",ham
['holding'],ham
"['lol', 'ok', 'remember', 'til', 'last', 'nite']",ham
"['nice', 'wait', 'texting', 'right', 'gonna', 'pay', 'ticket', 'ya', 'know']",ham
"['probably', 'gonna', 'see', 'later', 'tonight', 'lt']",ham
"['yup', 'thk', 'cine', 'better', 'co', 'need', '2', 'go', '2', 'plaza', 'mah']",ham
"['mean', 'left', 'early', 'check', 'co', 'working', '9', '6']",ham
"['k', 'k', 'congratulation']",ham
"['call', 'see', 'facebook', 'huh']",ham
"['thanx', 'u', 'darlin', 'im', 'cool', 'thanx', 'bday', 'drink', '2', 'nite', '2morrow', 'take', 'care', 'c', 'u', 'soon', 'xxx']",ham
"['noe', 'la', 'u', 'wana', 'pei', 'bf', 'oso', 'rite', 'k', 'lor', 'day', 'den']",ham
"['k', 'k', 'tomorrow', 'onwards', 'started', 'ah']",ham
"['still', 'chance', 'search', 'hard', 'get', 'let', 'try']",ham
"['yeah', 'like', 'go', 'like', 'friend', 'imma', 'flip', 'shit', 'like', 'half', 'hour']",ham
"['say', 'slowly', 'god', 'love', 'amp', 'need', 'clean', 'heart', 'blood', 'send', 'ten', 'special', 'people', 'amp', 'u', 'c', 'miracle', 'tomorrow', 'pls', 'pls']",ham
"['year', 'many', 'mile']",ham
"['goodmorning', 'sleeping', 'ga']",ham
['love'],ham
"['oh', 'thkin', 'goin', 'yogasana', '10', 'den', 'nd', 'go', '3', 'den', 'rush', 'parco', '4', 'nb', 'okie', 'lor', 'u', 'call', 'ready']",ham
"['theyre', 'lot', 'place', 'hospital', 'medical', 'place', 'safe']",ham
"['sorry', 'sent', 'blank', 'msg', 'yup', 'trying', '2', 'serious', 'studying']",ham
"['18', 'day', 'euro2004', 'kickoff', 'u', 'kept', 'informed', 'latest', 'news', 'result', 'daily', 'unsubscribe', 'send', 'get', 'euro', 'stop', '83222']",spam
"['sure', 'stomach']",ham
"['broke', 'list', 'reason', 'nobody', 'town', 'tell', 'sarcastic', 'faggy']",ham
"['eat', 'jap', 'done', 'oso', 'aft', 'ur', 'lect', 'wat', 'ü', 'got', 'lect', '12', 'rite']",ham
"['chance', 'might', 'evaporated', 'soon', 'violated', 'privacy', 'stealing', 'phone', 'number', 'employer', 'paperwork', 'cool', 'please', 'contact', 'report', 'supervisor']",ham
"['drinkin', 'ok']",ham
"['hello', 'u', 'call', 'wen', 'u', 'finish', 'wrk', 'fancy', 'meetin', 'wiv', 'u', 'tonite', 'need', 'break', 'dabooks', '4', 'hrs', 'last', 'nite', '2', 'today', 'wrk']",ham
"['meanwhile', 'shit', 'suite', 'xavier', 'decided', 'give', 'u', 'lt', 'gt', 'second', 'warning', 'samantha', 'coming', 'playing', 'jay', 'guitar', 'impress', 'shit', 'also', 'think', 'doug', 'realizes', 'live', 'anymore']",ham
"['appt', 'lt', 'time', 'gt', 'fault', 'u', 'listen', 'told', 'u', 'twice']",ham
"['birthday', 'feb', 'lt', 'gt', 'da']",ham
"['k', '2marrow', 'coming', 'class']",ham
"['keep', 'payasam', 'rinu', 'brings']",ham
"['wait', 'til', 'least', 'wednesday', 'see', 'get']",ham
"['well', 'babe', 'swollen', 'gland', 'throat', 'end']",ham
"['babes', 'think', 'got', 'ur', 'brolly', 'left', 'english', 'wil', 'bring', '2mrw', '4', 'u', 'luv', 'franxx']",ham
"['ok', 'april', 'cant', 'wait']",ham
"['yeah', 'get', 'random', 'dude', 'need', 'change', 'info', 'sheet', 'party', 'lt', 'gt', '7', 'never', 'study', 'safe']",ham
"['hello', 'love', 'get', 'interview', 'today', 'happy', 'good', 'boy', 'think', 'missing']",ham
"['wats', 'ur', 'opinion', 'abt', 'abt', 'character']",ham
"['double', 'min', 'txts', '4', '6months', 'free', 'bluetooth', 'orange', 'available', 'sony', 'nokia', 'motorola', 'phone', 'call', 'mobileupd8', '08000839402', 'call2optout', 'n9dx']",spam
"['say', 'happen']",ham
"['great', 'news', 'call', 'freefone', '08006344447', 'claim', 'guaranteed', '1000', 'cash', '2000', 'gift', 'speak', 'live', 'operator']",spam
"['ok', 'lor']",ham
"['yes', 'innocent', 'fun']",ham
"['k', 'eng', 'rocking', 'ash']",ham
['okie'],ham
"['need', 'stop', 'going', 'bed', 'make', 'fucking', 'dealing']",ham
"['nobody', 'name', 'penis', 'girl', 'name', 'story', 'add']",ham
"['filthy', 'story', 'girls', 'waiting']",spam
"['better', 'made', 'friday', 'stuffed', 'like', 'pig', 'yesterday', 'feel', 'bleh', 'least', 'writhing', 'pain', 'kind', 'bleh']",ham
"['bothering', 'trust', 'answer', 'pls']",ham
"['thanks', 'keep', 'mind']",ham
"['jus', 'finished', 'avatar', 'nigro']",ham
"['erutupalam', 'thandiyachu']",ham
"['beauty', 'life', 'next', 'second', 'hide', 'thousand', 'secret', 'wish', 'every', 'second', 'wonderful', 'ur', 'life', 'gud', 'n8']",ham
"['check', 'error', 'difficulty', 'correction']",ham
"['shall', 'bring', 'u', 'bottle', 'wine', 'keep', 'u', 'amused', 'joking', 'bring', 'one', 'anyway']",ham
"['2marrow', 'wed', 'lt', 'gt', '2', 'aha']",ham
"['board', 'working', 'fine', 'issue', 'overheating', 'also', 'reslove', 'still', 'software', 'inst', 'pending', 'come', 'around', '8', 'clock']",ham
"['wah', 'okie', 'okie', 'muz', 'make', 'use', 'e', 'unlimited', 'haha']",ham
"['fancy', 'shag', 'interested', 'sextextuk', 'com', 'txt', 'xxuk', 'suzy', '69876', 'txts', 'cost', '1', '50', 'per', 'msg', 'tncs', 'website', 'x']",spam
"['think', 'far', 'find', 'check', 'google', 'map', 'place', 'dorm']",ham
"['ü', 'come']",ham
"['work', 'please', 'call']",ham
"['yunny', 'goin', 'late']",ham
"['dad', 'say', 'hurry', 'hell']",ham
"['welcome', 'uk', 'mobile', 'date', 'msg', 'free', 'giving', 'free', 'calling', '08719839835', 'future', 'mg', 'billed', '150p', 'daily', 'cancel', 'send', 'go', 'stop', '89123']",spam
"['want', 'new', 'video', 'phone750', 'anytime', 'network', 'min', '150', 'text', 'five', 'pound', 'per', 'week', 'call', '08000776320', 'reply', 'delivery', 'tomorrow']",spam
"['describe', 'lucky', 'actually', 'awake', 'noon']",ham
"['lt', 'gt', 'min', 'stop', 'somewhere', 'first']",ham
"['burger', 'king', 'wanna', 'play', 'footy', 'top', 'stadium', 'get', '2', 'burger', 'king', '1st', 'sept', 'go', 'large', 'super', 'coca', 'cola', 'walk', 'winner']",spam
"['dont', 'give', 'monkey', 'wot', 'think', 'certainly', 'mind', 'friend', 'mine', 'sleep', 'wiv', 'wud', 'annoyin']",ham
"['hey', 'hey', 'werethe', 'monkeespeople', 'say', 'monkeyaround', 'howdy', 'gorgeous', 'howu', 'doin', 'foundurself', 'jobyet', 'sausage', 'love', 'jen', 'xxx']",ham
"['issue', 'right', 'ill', 'fix', 'tomorrow']",ham
"['made', 'eta', 'taunton', '12', '30', 'planned', 'hope', 'still', 'okday', 'good', 'see', 'xx']",ham
"['new', 'mobiles', '2004', 'must', 'go', 'txt', 'nokia', '89545', 'collect', 'today', '1', 'www', '4', 'tc', 'biz', '2optout', '087187262701', '50gbp', 'mtmsg18', 'txtauction']",spam
"['happened', 'interview']",ham
"['superior', 'telling', 'friday', 'leave', 'department', 'except', 'leave', 'way', 'call', 'waheed', 'fathima', 'hr', 'conform']",ham
"['already', 'got', 'flaky', 'parent', 'snot', 'supposed', 'child', 'job', 'support', 'parent', 'ride', 'age', 'anyway', 'supposed', 'support', 'hurt', 'unintentional', 'hurt', 'nonetheless']",ham
"['princess', 'kitty', 'shaved', 'natural']",ham
"['askd', 'u', 'question', 'hour', 'answer']",ham
"['nothing', 'spl', 'wat', 'abt', 'u', 'whr', 'ru']",ham
"['didnt', 'complete', 'gist', 'oh']",ham
"['got', 'lt', 'gt']",ham
"['c', 'movie', 'juz', 'last', 'minute', 'decision', 'mah', 'juz', 'watch', '2', 'lar', 'tot', 'ü', 'interested']",ham
"['miss', 'ya', 'need', 'ya', 'want', 'ya', 'love', 'ya']",ham
"['thats', 'cool', 'gentleman', 'treat', 'dignity', 'respect']",ham
"['sorry', 'dude', 'dont', 'know', 'forgot', 'even', 'dan', 'reminded', 'sorry', 'hope', 'guy', 'fun']",ham
"['common', 'hearin', 'r', 'u', 'wat', 'r', 'u', 'ur', 'day', 'let', 'ask', 'u', 'something', 'different', 'u', 'smile', 'today', 'gud', 'evng']",ham
"['total', 'video', 'converter', 'free', 'download', 'type', 'google', 'search']",ham
"['ever', 'green', 'quote', 'ever', 'told', 'jerry', 'cartoon', 'person', 'irritates', 'u', 'always', 'one', 'loves', 'u', 'vry', 'much', 'fails', 'express', 'gud', 'nyt']",ham
"['every', 'king', 'crying', 'baby', 'every', 'great', 'building', 'map', 'imprtant', 'u', 'r', 'today', 'u', 'wil', 'reach', 'tomorw', 'gud', 'ni8']",ham
['u'],ham
"['worry', 'sure', 'get']",ham
"['urgent', 'call', '09066350750', 'landline', 'complimentary', '4', 'ibiza', 'holiday', '10', '000', 'cash', 'await', 'collection', 'sae', 'cs', 'po', 'box', '434', 'sk3', '8wp', '150', 'ppm', '18']",spam
"['ha', 'ha', 'ha', 'good', 'joke', 'girls', 'situation', 'seeker']",ham
"['met', 'stranger', 'choose', 'friend', 'long', 'world', 'stand', 'friendship', 'never', 'end', 'lets', 'friends', 'forever', 'gud', 'nitz']",ham
"['k', 'tell', 'anything']",ham
"['escape', 'theatre', 'going', 'watch', 'kavalan', 'minute']",ham
"['want', 'tell', 'bad', 'feel', 'basically', 'time', 'text', 'lately', 'need', 'drug']",ham
['alrite'],ham
"['yar', 'quite', 'clever', 'aft', 'many', 'guess', 'lor', 'got', 'ask', '2', 'bring', 'thk', 'darren', 'willing', '2', 'go', 'aiya', 'thk', 'leona', 'still', 'attach', 'wat']",ham
"['gotta', 'collect', 'da', 'car', '6', 'lei']",ham
"['hi', 'jon', 'pete', 'ive', 'bin', '2', 'spain', 'recently', 'hav', 'sum', 'dinero', 'left', 'bill', 'said', 'u', 'ur', 'rent', 'mayb', 'interested', 'hav', '12', '000pes', 'around', '48', 'tb', 'james']",ham
"['taste', 'fish', 'curry', 'p']",ham
"['found', 'way', 'get', 'another', 'app', 'phone', 'eh', 'go', 'net', 'cafe', 'take', 'job', 'geeee', 'need', 'babe', 'crave', 'see']",ham
"['thanks', 'looking', 'really', 'appreciate']",ham
"['aiyar', 'sorry', 'lor', 'forgot', '2', 'tell', 'u']",ham
"['congratulations', 'ur', 'awarded', '500', 'cd', 'voucher', '125gift', 'guaranteed', 'free', 'entry', '2', '100', 'wkly', 'draw', 'txt', 'music', '87066']",spam
"['wait', '2', 'min', 'stand', 'bus', 'stop']",ham
"['thought', 'see']",ham
"['dude', 'ive', 'seeing', 'lotta', 'corvette', 'lately']",ham
"['edison', 'rightly', 'said', 'fool', 'ask', 'question', 'wise', 'man', 'answer', 'know', 'u', 'speechless', 'viva', 'gm', 'gn', 'ge', 'gnt']",ham
"['waiting', '4', 'tv', 'show', '2', 'start', 'lor', 'u', 'leh', 'still', 'busy', 'ur', 'report']",ham
"['sign', 'maturity', 'start', 'saying', 'big', 'thing', 'actually', 'start', 'understanding', 'small', 'thing', 'nice', 'evening', 'bslvyl']",ham
"['yeah', 'barely', 'enough', 'room', 'two', 'u', 'x', 'many', 'fucking', 'shoe', 'sorry', 'man', 'see', 'later']",ham
"['hmm', 'uncle', 'informed', 'paying', 'school', 'directly', 'pls', 'buy', 'food']",ham
"['moji', 'informed', 'saved', 'life', 'thanks']",ham
"['hi', 'petey', 'noi', 'ok', 'wanted', '2', 'chat', 'coz', 'avent', 'spoken', '2', 'u', '4', 'long', 'time', 'hope', 'ur', 'doin', 'alrite', 'good', 'nit', 'j', 'love', 'ya', 'x']",ham
"['feel', 'nauseous', 'pissed', 'eat', 'sweet', 'week', 'cause', 'today', 'planning', 'pig', 'dieting', 'week', 'hungry']",ham
"['england', 'v', 'macedonia', 'dont', 'miss', 'goal', 'team', 'news', 'txt', 'ur', 'national', 'team', '87077', 'eg', 'england', '87077', 'try', 'wales', 'scotland', '4txt', 'ú1', '20', 'poboxox36504w45wq', '16']",spam
"['hi', '07734396839', 'ibh', 'customer', 'loyalty', 'offer', 'new', 'nokia6600', 'mobile', '10', 'txtauction', 'txt', 'word', 'start', '81151', 'get', '4t']",spam
"['gal', 'n', 'boy', 'walking', 'park', 'gal', 'hold', 'ur', 'hand', 'boy', 'u', 'think', 'would', 'run', 'away', 'gal', 'jst', 'wana', 'c', 'feel', 'walking', 'heaven', 'prince', 'gn']",ham
"['world', 'running', 'still', 'maybe', 'feeling', 'admit', 'mad', 'correction', 'let', 'call', 'life', 'keep', 'running', 'world', 'may', 'u', 'r', 'also', 'running', 'let', 'run']",ham
"['actually', 'decided', 'hungry', 'left', 'yet', 'v']",ham
"['first', 'gained', 'lt', 'gt', 'kg', 'since', 'took', 'second', 'done', 'blood', 'sugar', 'test', 'ok', 'blood', 'pressure', 'within', 'normal', 'limit', 'worry']",ham
"['perhaps', 'much', 'easy', 'give', 'account', 'identification', 'tomorrow', 'uni']",ham
"['still', 'tonight']",ham
"['mom', 'want', 'know']",ham
"['okay', 'booked', 'already', 'including', 'one', 'bugis']",ham
"['glad', 'following', 'dream']",ham
"['reached', 'already']",ham
"['guess', 'lt', 'gt', 'min']",ham
